Title,Studio,Domestic_Gross,Foreign_Gross,Year,Runtime_Minutes,Main_Genres,Average_Rating,Num_Votes,Total_gross
The Silence,MBox,100000.0,132000.0,2013,118.0,Crime,7.0,5792,232000.0
The Silence,MBox,100000.0,132000.0,2013,91.0,Drama,7.3,206,232000.0
The Silence,MBox,100000.0,132000.0,2013,90.0,Horror,5.2,22399,232000.0
Transformers: Age of Extinction,Par.,245400000.0,858600000.0,2014,165.0,Action,5.7,283486,1104000000.0
The Hobbit: The Battle of the Five Armies,WB (NL),255100000.0,700900000.0,2014,144.0,Adventure,7.4,438621,956000000.0
Guardians of the Galaxy,BV,333200000.0,440200000.0,2014,121.0,Action,8.1,948394,773400000.0
Maleficent,BV,241400000.0,517100000.0,2014,97.0,Action,7.0,305832,758500000.0
The Hunger Games: Mockingjay - Part 1,LGF,337100000.0,418200000.0,2014,123.0,Action,6.6,379050,755300000.0
X-Men: Days of Future Past,Fox,233900000.0,513900000.0,2014,132.0,Action,8.0,620079,747800000.0
Captain America: The Winter Soldier,BV,259800000.0,454500000.0,2014,136.0,Action,7.8,666252,714300000.0
Dawn of the Planet of the Apes,Fox,208500000.0,502100000.0,2014,130.0,Action,7.6,390199,710600000.0
The Amazing Spider-Man 2,Sony,202900000.0,506100000.0,2014,142.0,Action,6.6,388363,709000000.0
Interstellar,Par.,188000000.0,489400000.0,2014,169.0,Adventure,8.6,1299334,677400000.0
Big Hero 6,BV,222500000.0,435300000.0,2014,102.0,Action,7.8,371204,657800000.0
How to Train Your Dragon 2,Fox,177000000.0,444500000.0,2014,102.0,Action,7.8,278205,621500000.0
American Sniper,WB,350100000.0,197300000.0,2014,133.0,Action,7.3,401915,547400000.0
Rio 2,Fox,131500000.0,368600000.0,2014,101.0,Adventure,6.3,72209,500100000.0
Lucy,Uni.,126700000.0,336700000.0,2014,89.0,Action,6.4,403194,463400000.0
Lucy,Uni.,126700000.0,336700000.0,2014,40.0,Documentary,7.0,6,463400000.0
Penguins of Madagascar,Fox,83400000.0,289700000.0,2014,92.0,Adventure,6.7,72551,373100000.0
Edge of Tomorrow,WB,100200000.0,270300000.0,2014,113.0,Action,7.9,546284,370500000.0
Gone Girl,Fox,167800000.0,201600000.0,2014,149.0,Drama,8.1,761592,369400000.0
Night at the Museum: Secret of the Tomb,Fox,113700000.0,249500000.0,2014,98.0,Adventure,6.2,93103,363200000.0
Noah,Par.,101200000.0,261399999.0,2014,138.0,Action,5.8,229326,362599999.0
Noah,Par.,101200000.0,261399999.0,2014,105.0,Drama,6.5,12,362599999.0
The Maze Runner,Fox,102400000.0,245900000.0,2014,113.0,Action,6.8,387038,348300000.0
22 Jump Street,Sony,191700000.0,139600000.0,2014,112.0,Action,7.0,319504,331300000.0
Divergent,LG/S,150900000.0,137900000.0,2014,139.0,Action,6.7,399703,288800000.0
Mr. Peabody & Sherman,Fox,111500000.0,164200000.0,2014,92.0,Adventure,6.8,57277,275700000.0
Neighbors,Uni.,150200000.0,120500000.0,2014,97.0,Comedy,6.3,266020,270700000.0
Neighbors,Uni.,150200000.0,120500000.0,2014,90.0,Comedy,7.6,18,270700000.0
Exodus: Gods and Kings,Fox,65000000.0,203200000.0,2014,150.0,Action,6.0,150858,268200000.0
Annabelle,WB (NL),84300000.0,172800000.0,2014,99.0,Horror,5.4,122039,257100000.0
The Imitation Game,Wein.,91100000.0,142400000.0,2014,114.0,Biography,8.0,620834,233500000.0
Non-Stop,Uni.,92200000.0,130600000.0,2014,106.0,Action,7.0,234717,222800000.0
Dracula Untold,Uni.,56300000.0,160800000.0,2014,92.0,Action,6.3,164829,217100000.0
The Expendables 3,LGF,39300000.0,175300000.0,2014,126.0,Action,6.1,156432,214600000.0
Into the Woods,BV,128000000.0,85100000.0,2014,125.0,Adventure,6.0,123577,213100000.0
Journey to the West,Magn.,18100.0,205600000.0,2014,110.0,Action,6.8,10728,205618100.0
Journey to the West,Magn.,18100.0,205600000.0,2014,56.0,Drama,6.8,656,205618100.0
Need for Speed,BV,43600000.0,159700000.0,2014,132.0,Action,6.5,154909,203300000.0
The Equalizer,Sony,101500000.0,90800000.0,2014,132.0,Action,7.2,302302,192300000.0
Breakup Buddies,CL,778000.0,188200000.0,2014,116.0,Comedy,6.4,1199,188978000.0
The Grand Budapest Hotel,FoxS,59300000.0,115500000.0,2014,99.0,Adventure,8.1,633604,174800000.0
Dumb and Dumber To,Uni.,86200000.0,83600000.0,2014,109.0,Adventure,5.6,118646,169800000.0
Unbroken,Uni.,115600000.0,47800000.0,2014,137.0,Biography,7.2,129981,163400000.0
The Monuments Men,Sony,78000000.0,77000000.0,2014,118.0,Comedy,6.1,117638,155000000.0
Ride Along,Uni.,134900000.0,19500000.0,2014,99.0,Action,6.2,94529,154400000.0
Ride Along,Uni.,134900000.0,19500000.0,2014,87.0,Action,4.4,14,154400000.0
Planes: Fire & Rescue,BV,59200000.0,92200000.0,2014,83.0,Adventure,6.0,15273,151400000.0
Let's Be Cops,Fox,82400000.0,55800000.0,2014,104.0,Comedy,6.4,121633,138200000.0
Jack Ryan: Shadow Recruit,Par.,50600000.0,84900000.0,2014,105.0,Action,6.2,114913,135500000.0
Blended,WB,46300000.0,81700000.0,2014,117.0,Comedy,6.5,106491,128000000.0
Sex Tape,Sony,38500000.0,87500000.0,2014,94.0,Comedy,5.1,100520,126000000.0
The Theory of Everything,Focus,35900000.0,87800000.0,2014,123.0,Biography,7.7,361534,123700000.0
The Nut Job,ORF,64300000.0,56600000.0,2014,85.0,Adventure,5.7,24587,120900000.0
The Wind Rises,BV,5200000.0,112700000.0,2014,126.0,Animation,7.8,60943,117900000.0
Pompeii,TriS,23200000.0,94600000.0,2014,105.0,Action,5.5,100467,117800000.0
The Purge: Anarchy,Uni.,72000000.0,40000000.0,2014,103.0,Action,6.5,126203,112000000.0
The Boxtrolls,Focus,50800000.0,58400000.0,2014,96.0,Adventure,6.8,50763,109200000.0
Horrible Bosses 2,WB,54400000.0,53200000.0,2014,108.0,Comedy,6.3,144442,107600000.0
Ouija,Uni.,50900000.0,52700000.0,2014,89.0,Horror,4.5,44054,103600000.0
Transcendence,WB,23000000.0,80000000.0,2014,98.0,Drama,6.1,22,103000000.0
Transcendence,WB,23000000.0,80000000.0,2014,119.0,Action,6.3,204481,103000000.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",BV,67000000.0,34400000.0,2014,81.0,Comedy,6.2,37325,101400000.0
Tammy,WB (NL),84500000.0,16000000.0,2014,97.0,Comedy,4.9,44345,100500000.0
Paranormal Activity: The Marked Ones,Par.,32500000.0,58400000.0,2014,84.0,Horror,5.0,37147,90900000.0
The Hundred-Foot Journey,BV,54200000.0,34600000.0,2014,122.0,Comedy,7.3,69562,88800000.0
John Wick,LG/S,43000000.0,45700000.0,2014,101.0,Action,7.4,449942,88700000.0
A Million Ways to Die in the West,Uni.,43100000.0,44100000.0,2014,116.0,Comedy,6.1,160534,87200000.0
Snowpiercer,RTWC,4600000.0,82200000.0,2014,126.0,Action,7.1,239264,86800000.0
Step Up All In,LG/S,14900000.0,71300000.0,2014,112.0,Drama,6.0,30420,86200000.0
The Judge,WB,47100000.0,37300000.0,2014,141.0,Crime,7.4,162952,84400000.0
The Judge,WB,47100000.0,37300000.0,2014,76.0,Documentary,7.3,84,84400000.0
Muppets Most Wanted,BV,51200000.0,29200000.0,2014,107.0,Adventure,6.4,29018,80400000.0
If I Stay,WB (NL),50500000.0,28400000.0,2014,107.0,Drama,6.8,107625,78900000.0
"I, Frankenstein",LGF,19100000.0,52100000.0,2014,92.0,Action,5.1,74910,71200000.0
The Attorney,WGUSA,557000.0,70000000.0,2014,127.0,Drama,7.7,4104,70557000.0
Think Like a Man Too,SGem,65200000.0,5000000.0,2014,106.0,Comedy,5.8,18533,70200000.0
Brick Mansions,Rela.,20400000.0,48500000.0,2014,90.0,Action,5.7,37528,68900000.0
Son of God,Fox,59700000.0,8100000.0,2014,80.0,Documentary,6.8,13,67800000.0
Son of God,Fox,59700000.0,8100000.0,2014,138.0,Biography,5.8,17606,67800000.0
Jersey Boys,WB,47000000.0,20600000.0,2014,134.0,Biography,6.8,30410,67600000.0
The Giver,Wein.,45100000.0,21900000.0,2014,97.0,Drama,6.5,104999,67000000.0
Selma,Par.,52100000.0,14700000.0,2014,128.0,Biography,7.5,77633,66800000.0
God's Not Dead,Free,60800000.0,3900000.0,2014,113.0,Drama,4.8,38051,64700000.0
Begin Again,Wein.,16200000.0,47300000.0,2014,68.0,Drama,7.0,57,63500000.0
Begin Again,Wein.,16200000.0,47300000.0,2014,104.0,Comedy,7.4,129884,63500000.0
The Legend of Hercules,LG/S,18800000.0,42400000.0,2014,99.0,Action,4.2,50352,61200000.0
Evangelion: 3.0 You Can (Not) Redo,Elev.,175000.0,60300000.0,2014,96.0,Action,7.0,8215,60475000.0
Dolphin Tale 2,WB,42000000.0,15800000.0,2014,107.0,Drama,6.4,7579,57800000.0
St. Vincent,Wein.,44100000.0,10700000.0,2014,102.0,Comedy,7.3,89372,54800000.0
A Walk Among the Tombstones,Uni.,26300000.0,26900000.0,2014,114.0,Action,6.5,105116,53200000.0
3 Days to Kill,Rela.,30700000.0,21900000.0,2014,117.0,Action,6.2,81681,52600000.0
Magic in the Moonlight,SPC,10500000.0,40500000.0,2014,97.0,Comedy,6.6,59054,51000000.0
Dragon Ball Z: Battle of Gods,SV,2600000.0,47800000.0,2014,85.0,Action,7.2,24180,50400000.0
Whiplash,SPC,13100000.0,35900000.0,2014,106.0,Drama,8.5,616916,49000000.0
Chef,ORF,31400000.0,14500000.0,2014,114.0,Adventure,7.3,173270,45900000.0
Chef,ORF,31400000.0,14500000.0,2014,133.0,Comedy,5.7,1687,45900000.0
Earth to Echo,Rela.,38900000.0,6400000.0,2014,91.0,Adventure,5.8,17627,45300000.0
Boyhood,IFC,25400000.0,19100000.0,2014,165.0,Drama,7.9,315584,44500000.0
Oculus,Rela.,27700000.0,16300000.0,2014,104.0,Horror,6.5,106906,44000000.0
Bang Bang,FIP,2500000.0,39500000.0,2014,102.0,Drama,7.6,45,42000000.0
Bang Bang,FIP,2500000.0,39500000.0,2014,153.0,Action,5.5,19878,42000000.0
That Awkward Moment,Focus,26100000.0,14400000.0,2014,94.0,Comedy,6.2,92148,40500000.0
The Gambler,Par.,33700000.0,5600000.0,2014,105.0,Drama,7.0,10,39300000.0
The Gambler,Par.,33700000.0,5600000.0,2014,111.0,Crime,6.0,59995,39300000.0
The Gambler,Par.,33700000.0,5600000.0,2014,52.0,Documentary,7.6,14,39300000.0
The Gambler,Par.,33700000.0,5600000.0,2014,109.0,Drama,7.2,1479,39300000.0
The Gambler,Par.,33700000.0,5600000.0,2014,121.0,Action,6.1,10,39300000.0
Million Dollar Arm,BV,36500000.0,2800000.0,2014,124.0,Biography,7.0,41008,39300000.0
Nightcrawler,ORF,32400000.0,6300000.0,2014,117.0,Crime,7.9,404476,38700000.0
Devil's Due,Fox,15800000.0,21100000.0,2014,89.0,Horror,4.1,15502,36900000.0
A Most Wanted Man,RAtt.,17200000.0,19000000.0,2014,122.0,Crime,6.8,67914,36200000.0
The Best of Me,Rela.,26800000.0,9200000.0,2014,118.0,Drama,6.7,59750,36000000.0
The November Man,Rela.,25000000.0,7500000.0,2014,108.0,Action,6.3,59293,32500000.0
Winter's Tale,WB,12600000.0,18500000.0,2014,118.0,Drama,6.2,49077,31100000.0
Draft Day,LG/S,28800000.0,620000.0,2014,110.0,Drama,6.8,48812,29420000.0
Big Eyes,Wein.,14500000.0,14800000.0,2014,106.0,Biography,7.0,77447,29300000.0
The Divine Move,CJ,137000.0,27800000.0,2014,118.0,Action,6.7,1701,27937000.0
Top Five,Par.,25300000.0,800000.0,2014,102.0,Comedy,6.4,24744,26100000.0
And So It Goes,CE,15200000.0,10200000.0,2014,94.0,Comedy,5.8,11597,25400000.0
On the Other Side of the Tracks,Wein.,9600.0,25100000.0,2014,96.0,Action,5.8,4370,25109600.0
The Players,Wein.,10900.0,24600000.0,2014,109.0,Comedy,5.3,7385,24610900.0
The Tale of The Princess Kaguya,GK,703000.0,23500000.0,2014,137.0,Adventure,8.0,29108,24203000.0
A Haunted House 2,ORF,17300000.0,6600000.0,2014,86.0,Comedy,4.7,18085,23900000.0
The Railway Man,Wein.,4400000.0,17900000.0,2014,116.0,Biography,7.1,34586,22300000.0
Mr. Turner,SPC,4000000.0,18200000.0,2014,150.0,Biography,6.8,22661,22200000.0
Bears,BV,17800000.0,3500000.0,2014,78.0,Documentary,7.4,5948,21300000.0
Yves Saint Laurent,Wein.,724000.0,20300000.0,2014,106.0,Biography,6.2,10311,21024000.0
Labor Day,Par.,13400000.0,6900000.0,2014,111.0,Drama,6.9,39242,20300000.0
Legends of Oz: Dorothy's Return,CE,8500000.0,10200000.0,2014,88.0,Adventure,5.5,5351,18700000.0
The Drop,FoxS,10700000.0,7900000.0,2014,106.0,Crime,7.1,132161,18600000.0
The Quiet Ones,LGF,8500000.0,9300000.0,2014,98.0,Horror,5.1,17967,17800000.0
Calvary,FoxS,3600000.0,13300000.0,2014,102.0,Drama,7.4,52266,16900000.0
The Pyramid,Fox,2800000.0,14100000.0,2014,90.0,Horror,3.9,102,16900000.0
The Pyramid,Fox,2800000.0,14100000.0,2014,89.0,Action,4.6,21364,16900000.0
Beyond Outrage,Magn.,3900.0,16200000.0,2014,112.0,Action,6.8,5027,16203900.0
Vampire Academy,Wein.,7800000.0,7600000.0,2014,104.0,Action,5.5,49328,15400000.0
Inherent Vice,WB,8100000.0,6600000.0,2014,148.0,Comedy,6.7,83346,14700000.0
The Two Faces of January,Magn.,507000.0,13000000.0,2014,96.0,Romance,6.2,27542,13507000.0
Fading Gigolo,MNE,3800000.0,9600000.0,2014,90.0,Comedy,6.2,22473,13400000.0
A Most Violent Year,A24,5700000.0,6300000.0,2014,125.0,Crime,7.0,60165,12000000.0
One Chance,Wein.,101000.0,10800000.0,2014,103.0,Biography,6.8,10677,10901000.0
Wetlands,Strand,59500.0,10500000.0,2014,111.0,Drama,6.9,483,10559500.0
Wetlands,Strand,59500.0,10500000.0,2014,109.0,Comedy,5.8,10321,10559500.0
Wetlands,Strand,59500.0,10500000.0,2014,98.0,Crime,4.2,253,10559500.0
The Babadook,IFC,964000.0,9300000.0,2014,94.0,Drama,6.8,171411,10264000.0
Gladiators of Rome,VPD,8200.0,10100000.0,2014,94.0,Adventure,5.2,1150,10108200.0
Mood Indigo,Drft.,303000.0,9500000.0,2014,131.0,Comedy,6.5,14176,9803000.0
Venus in Fur,IFC,374000.0,8000000.0,2014,96.0,Drama,7.2,15872,8374000.0
Filth,Magn.,34400.0,8300000.0,2014,97.0,Comedy,7.1,93591,8334400.0
Finding Fanny,FIP,616000.0,7100000.0,2014,102.0,Adventure,5.8,5841,7716000.0
Chinese Puzzle,Cohen,339000.0,7100000.0,2014,117.0,Comedy,7.0,12335,7439000.0
A Long Way Down,Magn.,13300.0,7200000.0,2014,96.0,Comedy,6.4,29260,7213300.0
"Two Days, One Night",IFC,1400000.0,5400000.0,2014,95.0,Drama,7.3,41288,6800000.0
A Letter to Momo,GK,71700.0,6700000.0,2014,120.0,Adventure,7.3,5741,6771700.0
Le Chef,Cohen,343000.0,5900000.0,2014,84.0,Comedy,6.7,15037,6243000.0
The Trip to Italy,IFC,2900000.0,3000000.0,2014,108.0,Comedy,6.6,13668,5900000.0
The Immigrant,Wein.,2000000.0,3800000.0,2014,120.0,Drama,6.6,26618,5800000.0
Wish I Was Here,Focus,3600000.0,1900000.0,2014,106.0,Comedy,6.7,34907,5500000.0
The French Minister,IFC,12000.0,5100000.0,2014,113.0,Comedy,6.4,2897,5112000.0
Ernest & Celestine,GK,262000.0,4800000.0,2014,80.0,Adventure,7.9,15992,5062000.0
The Love Punch,KE,267000.0,4500000.0,2014,94.0,Comedy,5.7,11848,4767000.0
Diplomacy,Zeit.,231000.0,3700000.0,2014,84.0,Drama,7.1,4469,3931000.0
Horns,RTWC,174000.0,3700000.0,2014,120.0,Crime,6.5,70040,3874000.0
Ragnarok,Magn.,1400.0,3700000.0,2014,100.0,Action,5.9,6974,3701400.0
Veronica Mars,WB,3300000.0,195000.0,2014,107.0,Crime,6.8,46751,3495000.0
Enemy,A24,1000000.0,2400000.0,2014,91.0,Mystery,6.9,143250,3400000.0
Words and Pictures,RAtt.,2200000.0,1200000.0,2014,111.0,Comedy,6.6,9280,3400000.0
The Protector 2,Magn.,2500.0,3300000.0,2014,104.0,Action,5.3,6142,3302500.0
The Rover,A24,1100000.0,2100000.0,2014,103.0,Action,6.4,40576,3200000.0
The Mystery of Happiness,Strand,8500.0,3200000.0,2014,92.0,Comedy,6.1,743,3208500.0
The German Doctor,Gold.,418000.0,2600000.0,2014,93.0,Drama,6.8,5799,3018000.0
Citizenfour,RTWC,2800000.0,202000.0,2014,114.0,Biography,8.1,47994,3002000.0
A Coffee in Berlin,MBox,150000.0,2600000.0,2014,86.0,Comedy,7.4,13713,2750000.0
A Five Star Life,MBox,307000.0,2200000.0,2014,85.0,Drama,6.3,2203,2507000.0
Life of Riley,KL,11600.0,2300000.0,2014,108.0,Comedy,6.0,1110,2311600.0
Marius,KL,9800.0,2200000.0,2014,93.0,Drama,6.8,918,2209800.0
"Men, Women & Children",Par.,706000.0,1500000.0,2014,119.0,Comedy,6.7,28110,2206000.0
"20,000 Days on Earth",Drft.,280000.0,1800000.0,2014,97.0,Documentary,7.5,10155,2080000.0
Make Your Move,HTR,125000.0,1300000.0,2014,110.0,Drama,5.7,2922,1425000.0
Bright Days Ahead,Trib.,21800.0,1400000.0,2014,94.0,Drama,6.3,1449,1421800.0
Postman Pat: The Movie,Shout!,1500.0,1300000.0,2014,88.0,Animation,4.6,1461,1301500.0
Just a Sigh,Distrib.,75500.0,1200000.0,2014,104.0,Drama,6.5,878,1275500.0
For a Woman,FM,32299.0,1200000.0,2014,110.0,Drama,6.5,648,1232299.0
The Way He Looks,Strand,101000.0,1100000.0,2014,96.0,Drama,7.9,20160,1201000.0
Ilo Ilo,FM,56800.0,1100000.0,2014,99.0,Drama,7.3,3785,1156800.0
Jackpot,DR,800.0,1100000.0,2014,86.0,Action,6.6,2941,1100800.0
Jackpot,DR,800.0,1100000.0,2014,132.0,Comedy,2.1,647,1100800.0
Jackpot,DR,800.0,1100000.0,2014,92.0,Comedy,6.7,55,1100800.0
Jackpot,DR,800.0,1100000.0,2014,150.0,Comedy,7.8,18,1100800.0
Borgman,Drft.,57500.0,952000.0,2014,113.0,Drama,6.8,14518,1009500.0
The Zero Theorem,Ampl.,258000.0,513000.0,2014,107.0,Comedy,6.1,42082,771000.0
Archipelago,KL,7800.0,492000.0,2014,114.0,Drama,6.3,1991,499800.0
Archipelago,KL,7800.0,492000.0,2014,61.0,Documentary,6.1,46,499800.0
The Congress,Drft.,138000.0,318000.0,2014,122.0,Animation,6.5,15996,456000.0
The Last Sentence,MBox,62500.0,265000.0,2014,126.0,Biography,6.1,594,327500.0
7 Boxes,BGP,38100.0,267000.0,2014,105.0,Adventure,7.2,4727,305100.0
May in the Summer,Cohen,22000.0,112000.0,2014,99.0,Comedy,5.6,655,134000.0
Life's a Breeze,Magn.,3500.0,99700.0,2014,83.0,Comedy,6.3,977,103200.0
Policeman,Crnth,11300.0,27000.0,2014,105.0,Drama,6.2,766,38300.0
Jurassic World,Uni.,652300000.0,1019.4,2015,124.0,Action,7.0,539338,652301019.4
Furious 7,Uni.,353000000.0,1163.0,2015,137.0,Action,7.2,335074,353001163.0
Avengers: Age of Ultron,BV,459000000.0,946400000.0,2015,141.0,Action,7.3,665594,1405400000.0
Minions,Uni.,336000000.0,823400000.0,2015,91.0,Adventure,6.4,193917,1159400000.0
Spectre,Sony,200100000.0,680600000.0,2015,148.0,Action,6.8,352504,880700000.0
Inside Out,BV,356500000.0,501100000.0,2015,93.0,Crime,4.6,1566,857600000.0
Inside Out,BV,356500000.0,501100000.0,2015,59.0,Family,7.3,15,857600000.0
Inside Out,BV,356500000.0,501100000.0,2015,95.0,Adventure,8.2,536181,857600000.0
Inside Out,BV,356500000.0,501100000.0,2015,75.0,Biography,7.5,60,857600000.0
Mission: Impossible - Rogue Nation,Par.,195000000.0,487700000.0,2015,131.0,Action,7.4,311704,682700000.0
The Hunger Games: Mockingjay - Part 2,LGF,281700000.0,371700000.0,2015,137.0,Action,6.6,252384,653400000.0
The Martian,Fox,228400000.0,401700000.0,2015,144.0,Adventure,8.0,680116,630100000.0
Fifty Shades of Grey,Uni.,166200000.0,404800000.0,2015,125.0,Drama,4.1,279126,571000000.0
The Revenant,Fox,183600000.0,349300000.0,2015,156.0,Action,8.0,621193,532900000.0
The Revenant,Fox,183600000.0,349300000.0,2015,80.0,Horror,6.0,20,532900000.0
Ant-Man,BV,180200000.0,339100000.0,2015,117.0,Action,7.3,501213,519300000.0
Hotel Transylvania 2,Sony,169700000.0,305100000.0,2015,89.0,Animation,6.7,92905,474800000.0
San Andreas,WB (NL),155200000.0,318800000.0,2015,114.0,Action,6.1,192750,474000000.0
Kingsman: The Secret Service,Fox,128300000.0,286100000.0,2015,129.0,Action,7.7,544510,414400000.0
Mad Max: Fury Road,WB,153600000.0,224800000.0,2015,120.0,Action,8.1,780910,378400000.0
The Good Dinosaur,BV,123100000.0,209100000.0,2015,93.0,Adventure,6.7,91465,332200000.0
Taken 3,Fox,89300000.0,237200000.0,2015,108.0,Action,6.0,165072,326500000.0
The SpongeBob Movie: Sponge Out of Water,Par.,163000000.0,162200000.0,2015,92.0,Adventure,6.0,43560,325200000.0
Maze Runner: The Scorch Trials,Fox,81700000.0,230600000.0,2015,131.0,Action,6.3,201143,312300000.0
Pitch Perfect 2,Uni.,184300000.0,103200000.0,2015,115.0,Comedy,6.4,130692,287500000.0
Paddington,W/Dim.,76300000.0,191800000.0,2015,95.0,Adventure,7.2,84679,268100000.0
Lost in Hong Kong,WGUSA,1300000.0,255000000.0,2015,114.0,Action,5.4,1281,256300000.0
The Peanuts Movie,Fox,130199999.0,116100000.0,2015,88.0,Adventure,7.1,39149,246299999.0
Pixels,Sony,78700000.0,166100000.0,2015,100.0,Action,4.6,54,244800000.0
Pixels,Sony,78700000.0,166100000.0,2015,105.0,Action,5.6,119789,244800000.0
Daddy's Home,Par.,150400000.0,92400000.0,2015,96.0,Comedy,6.2,96909,242800000.0
Daddy's Home,Par.,150400000.0,92400000.0,2015,90.0,Drama,5.5,105,242800000.0
Spy,Fox,110800000.0,124800000.0,2015,110.0,Action,6.6,78,235600000.0
Spy,Fox,110800000.0,124800000.0,2015,119.0,Action,7.0,213908,235600000.0
Alvin and the Chipmunks: The Road Chip,Fox,85900000.0,148900000.0,2015,92.0,Adventure,5.1,14507,234800000.0
Goodbye Mr. Loser,CL,1300000.0,226800000.0,2015,104.0,Comedy,6.7,1777,228100000.0
Goodbye Mr. Loser,CL,1300000.0,226800000.0,2015,105.0,Comedy,7.2,14,228100000.0
Ted 2,Uni.,81500000.0,135200000.0,2015,115.0,Comedy,6.3,165843,216700000.0
Tomorrowland,BV,93400000.0,115700000.0,2015,130.0,Action,6.4,161343,209100000.0
Tomorrowland,BV,93400000.0,115700000.0,2015,70.0,Documentary,6.3,7,209100000.0
Straight Outta Compton,Uni.,161200000.0,40400000.0,2015,147.0,Biography,7.9,165307,201600000.0
The Intern,WB,75800000.0,118800000.0,2015,121.0,Comedy,7.1,191494,194600000.0
Jupiter Ascending,WB,47400000.0,136600000.0,2015,127.0,Action,5.3,166327,184000000.0
Creed,WB (NL),109800000.0,63800000.0,2015,77.0,Horror,6.6,12,173600000.0
Creed,WB (NL),109800000.0,63800000.0,2015,133.0,Drama,7.6,224671,173600000.0
Creed,WB (NL),109800000.0,63800000.0,2015,80.0,Crime,5.8,25,173600000.0
Fantastic Four,Fox,56100000.0,111900000.0,2015,100.0,Action,4.3,140148,168000000.0
Bridge of Spies,BV,72300000.0,93200000.0,2015,142.0,Drama,7.6,263004,165500000.0
The Hateful Eight,Wein.,54100000.0,101600000.0,2015,168.0,Crime,7.8,434966,155700000.0
Goosebumps,Sony,80100000.0,70100000.0,2015,103.0,Adventure,6.3,72858,150200000.0
The Last Witch Hunter,LG/S,27400000.0,119600000.0,2015,106.0,Action,6.0,86118,147000000.0
The Taking of Tiger Mountain,WGUSA,229000.0,141400000.0,2015,141.0,Action,6.5,2456,141629000.0
Trainwreck,Uni.,110200000.0,30600000.0,2015,125.0,Comedy,6.2,121860,140800000.0
Mr. Six,CL,1400000.0,137800000.0,2015,134.0,Action,7.1,2838,139200000.0
The Big Short,Par.,70300000.0,63200000.0,2015,130.0,Biography,7.8,309227,133500000.0
Pan,WB,35100000.0,93300000.0,2015,111.0,Adventure,5.8,55867,128400000.0
Wolf Totem,Sony,211000.0,125600000.0,2015,121.0,Adventure,6.7,5039,125811000.0
Magic Mike XXL,WB,66000000.0,56500000.0,2015,115.0,Comedy,5.6,48497,122500000.0
Dragon Blade,LGP,74100.0,121500000.0,2015,127.0,Action,6.0,16672,121574100.0
Seventh Son,Uni.,17200000.0,97000000.0,2015,102.0,Action,5.5,66565,114200000.0
Get Hard,WB,90400000.0,21400000.0,2015,100.0,Comedy,6.0,111187,111800000.0
Paul Blart: Mall Cop 2,Sony,71000000.0,36600000.0,2015,94.0,Action,4.4,30828,107600000.0
Shaun the Sheep Movie,LGF,19400000.0,86800000.0,2015,85.0,Adventure,7.4,32935,106200000.0
Sisters,Uni.,87000000.0,18000000.0,2015,118.0,Comedy,6.0,58994,105000000.0
Sisters,Uni.,87000000.0,18000000.0,2015,84.0,Drama,5.7,37,105000000.0
Vacation,WB (NL),58900000.0,46000000.0,2015,99.0,Adventure,6.1,87582,104900000.0
Chappie,Sony,31600000.0,70500000.0,2015,120.0,Action,6.8,213733,102100000.0
Joy,Fox,56500000.0,44700000.0,2015,75.0,Drama,6.1,233,101200000.0
Joy,Fox,56500000.0,44700000.0,2015,124.0,Drama,6.6,118086,101200000.0
Joy,Fox,56500000.0,44700000.0,2015,80.0,Drama,7.1,34,101200000.0
Joy,Fox,56500000.0,44700000.0,2015,99.0,Drama,6.5,430,101200000.0
Black Mass,WB,62600000.0,37200000.0,2015,123.0,Biography,6.9,155847,99800000.0
The Visit,Uni.,65200000.0,33200000.0,2015,90.0,Comedy,8.3,7,98400000.0
The Visit,Uni.,65200000.0,33200000.0,2015,94.0,Horror,6.2,102459,98400000.0
Spotlight,ORF,45100000.0,53200000.0,2015,129.0,Crime,8.1,365110,98300000.0
Spotlight,ORF,45100000.0,53200000.0,2015,99.0,Drama,8.0,12,98300000.0
In the Heart of the Sea,WB,25000000.0,68900000.0,2015,122.0,Action,6.9,108628,93900000.0
Southpaw,Wein.,52400000.0,39500000.0,2015,124.0,Drama,7.4,199783,91900000.0
The Second Best Exotic Marigold Hotel,FoxS,33100000.0,52900000.0,2015,122.0,Comedy,6.6,28931,86000000.0
Paper Towns,Fox,32000000.0,53500000.0,2015,109.0,Comedy,6.3,87742,85500000.0
Sicario,LGF,46900000.0,38000000.0,2015,121.0,Action,7.6,328548,84900000.0
Hitman: Agent 47,Fox,22500000.0,59900000.0,2015,96.0,Action,5.7,80510,82400000.0
The Wedding Ringer,SGem,64500000.0,15300000.0,2015,101.0,Comedy,6.7,66893,79800000.0
Paranormal Activity: The Ghost Dimension,Par.,18300000.0,60600000.0,2015,88.0,Horror,4.6,22361,78900000.0
Crimson Peak,Uni.,31100000.0,43600000.0,2015,119.0,Drama,6.5,119287,74700000.0
The Transporter Refueled,EC,16000000.0,56600000.0,2015,96.0,Action,5.2,36201,72600000.0
Run All Night,WB,26500000.0,45200000.0,2015,114.0,Action,6.6,94131,71700000.0
The Age of Adaline,LGF,42600000.0,23000000.0,2015,112.0,Drama,7.2,138924,65600000.0
